text,label
新民晚报讯 （通讯员 宋严 记者 江跃中）从事货运工作的男子魏某，由于多次交通违法，驾驶证被记分超过12分，处于停止使用状态。为了能继续拉货，魏某竟将自己的照片贴在了与其同龄的表叔驾驶证上。近日，普陀警方交警部门在例行检查中，就查获了这样一起使用变造的机动车驾驶证案件，违法嫌疑人已被警方行政拘留。,3
迪拜:一名官员称，迪拜警方逮捕了一名男孩的父母，这名男孩在斋月期间被迫扮成盲童，每天在街上乞讨长达6个小时。,3
软抵抗、拖延术……滑县一“佛系”拒执人拖欠欠款13年不还，面对法院的强制执行，其仍然不急不躁不履行。近日，滑县人民法院对其进行强制拘留，对方这才慌了神，立即履行。,3
新疆日报讯（记者米日古力·吾报道）扫黑除恶专项斗争开展以来，新疆公安机关充分发挥扫黑除恶“主力军”作用，成功破获一批涉黑涉恶案件，打掉一批涉黑涉恶团伙，抓获了一批涉黑涉恶犯罪嫌疑人。,3
27日，官方通报，溧阳市人民检察院以犯罪嫌疑人王某涉嫌虐待罪、故意伤害罪，犯罪嫌疑人包某某涉嫌虐待罪依法批准逮捕。,3
邵阳首起组织他人偷越国（边）境主犯全落网,3
8月20日，云南出入境边防检查站总站清水河站对外发布消息，该站联合重庆警方成功打掉一个从缅甸运毒至内地贩卖的跨境贩毒团伙，抓获以夏某为首的犯罪嫌疑人6人，缴获毒品海洛因2.8674千克、吸贩毒工具一批，查扣涉案车辆1辆，冻结涉案财物若干。,3
楚天都市报讯(记者向清顺通讯员李雨生闻期骏)光天化日，十数名“便衣队员”出现某企业里，手里拿着对讲机，不停呼叫“队长请指示”，像极了电影里警察办案的场景。但是这伙人当中有不少纹有“龙虎豹”等纹身，这真的是警察在办案吗？5月27日，东新区关南派出所民警走访辖区企业时，意外获悉这群“警察”也曾来例行检查。一番调查后，揭开了冒充警察实施抢劫的案情，警方将13名嫌疑人抓获。,3
接警后，莱山警方第二天便将窃贼捉拿归案。,3
男子嫖娼12次被抓，痛改前非后变警方卧底，成功扫掉多个淫窝！,3
盗取网游账户虚拟财产贩卖获利逾千万 53嫌疑人被抓,3
最终李某被处以行政拘留10天。,3
5月21日，经定远县人民检察院批准，定远警方依法对米某、何某等7名以涉嫌赌博罪的犯罪嫌疑人执行逮捕。至此，一起以设局“杀猪”为名的特大赌博案尘埃落定。,3
秘鲁前总统托莱多在美被捕面临引渡 涉嫌收受贿赂,3
拘留10天！五一小长假，这几张照片惹众怒…,3
猖狂！普宁下架山一名男子疯狂抢夺金项链连续8宗终落网……,3
鹤城区教育局：河西某幼儿园打骂学生幼师依法行政拘留,3
6月20日，来宾市公安局召开新闻通报会，通报了公安部“2018-164”号目标贩卖毒品案案情。该案摧毁一个特大跨国贩毒网络，共抓获48名涉毒人员，刑拘24人，缴获毒品海洛因1.4公斤，冰毒7.25公斤。而案件中的女主犯成为缅甸毒贩的国内“代言人”，竟是为了报答一段恩情。,3
今天，鹰鉴从澎湃新闻了解到，今年6月26日，山东省聊城市警方破获“天网卡”特大传销案，查封冻结涉案资金1.3亿余元，该企业的相关负责人，因涉嫌组织、领导非法传销罪被聊城市警方刑事拘留。,3
江苏健祥生态涉嫌非法吸收公众存款 实控人滕国祥已被拘留,3
男子逃高铁票被抓 竟称是朋友开飞机送他,3
丑闻！日本变态痴汉偷拍新西兰女运动员，已被韩警方刑拘,3
据@大连市沙河口公安分局 通报，大连警方近日逮捕一名反华“精日”分子卢某，因其在境内外网站上大肆散布“反华”、“辱华”漫画作品，持续发表煽动“反华”、“仇华”和抹黑国家形象的“精日”言论，现已被依法刑事拘留。,3
陕西靖边：巡警大队抓获一名异地作案网上在逃人员,3
宣城朱桥所民警在4月30日晚清查行动中在街道一棋牌室现场抓获以比鸡形式进行赌博参赌人员4名，缴获赌资约2000元。,3
8月15日，北京青年报记者从浙江省杭州市公安局江干区四季青派出所获悉，该男子因涉嫌盗窃罪被刑拘，现被取保候审。,3
据日本《朝日新闻》报道，当地时间28日，日本关东信越厚生局毒品取缔部宣布，因怀疑曾在公寓内持有兴奋剂及大麻，文部科学省干部候补官僚福泽光佑(44岁)被警方逮捕。,3
男子扮“落魄富二代”四年，抢劫被抓：希望妻子对其失望离开他,3
男子网购假证开车被判拘役并处罚金5000,3
男子出门就宽衣解带，在人家店门口做出不雅行为，店主反而被刑拘,3
金华市民徐先生花6万余元万元，购买的名牌项链、手链、戒指等贵重首饰，在自己的车内被盗。7月25日，江南警方辗转多地，破获盗窃车内财物案件，犯罪嫌疑人刘某被警方抓获。,3
土耳其下令逮捕200余名“居伦运动”嫌疑人,3
三个月牟利数万元 抚州男子开设“网上麻将馆”被批捕,3
5月13日，警方在上海静安区将所谓的“拆散专家”徐某抓获，徐某对自己的犯罪事实供认不讳。,3
近日，江苏省宜兴市检察院追捕并提起公诉的冯荣良涉嫌非法行医罪一案，法院以非法行医罪判处冯荣良有期徒刑十年，并处罚金1万元。,3
他是高薪IT人员，为在学弟学妹面前炫技，竟用黑客手段窃取母校4万多条个人信息。今天，记者从怀化市公安局鹤城分局获悉，该犯罪嫌疑人周某已被刑事拘留。,3
天津：嫌疑人在公共场合侮辱国旗，被批准逮捕,3
2019年9月25日，湘东区人民检察院依法以涉嫌贪污罪、受贿罪对刘宗萍决定逮捕。,3
“瓜农倒赔偷瓜者”事件反转：偷瓜者被拘，民警被停职,3
委内瑞拉反对党要员桑布拉诺因参与发动未遂政变被捕,3
济南“天降菜刀”案告破 肇事者因感情纠纷从8楼扔下菜刀。 商报济南消息（记者 郑芷南）近期引起网友广泛关注的济南某小区“天降3把菜刀”案告破。今天下午，记者从济南市公安局槐荫分局获悉，嫌疑人葛某因情感纠纷将一把菜刀、两把尖刀从8楼扔出坠地，所幸未砸到居民。葛某涉嫌以危险方法危害公共安全罪，目前已被依法刑事拘留。,3
桌下亮起闪光灯，高校男生偷拍女生裙底被抓现行，行拘5日惹争议,3
现实版“贼喊捉贼”：公安5小时抓获嫌疑人,3
乘人之危！杭州一饭店老板被刑拘：1万块钱就在跟前，我顶不住…,3
互联网交友遭遇诈骗的事情大家听说的并不少，最近宁波慈溪警方抓获嫌疑人张某，他打着“恋爱交友”的幌子，几个月内，同时骗取多名女子的钱财。,3
逃犯办护照，民警信息比对认出，机智表现抓获逃犯,3
7月24日，从阳泉警方获悉，阳泉市公安局开发区分局民警通过缜密侦查，成功破获一起跨地市诈骗案件，抓获犯罪嫌疑人1名，涉案金额140万元。,3
上海金山检察院对原金山市场公司董事长俞小龙作出逮捕决定,3
香港“港独”组织“香港众志”在社交网站“脸书”上声称，继该组织“秘书长”黄之锋今早被警方拘捕后，该组织成员周庭今早也在其家中被捕,3
6月4日，记者从城中公安分局获悉，该局巡警大队24小时综合服务站在中心广场抓获盗窃荣誉墙铜雕违法嫌疑人1名，现场缴获被盗荣誉墙铜制品4个。,3
盗窃电缆剥线卖铜非法获利2万 宁波两男子落入法网,3
前不久，诈骗团伙9人被警方抓获。,3
贩运毒品约20公斤！四川广元警方抓获藏匿中缅边境5年毒犯,3
一名莱阳籍男子流窜至莱西市实施盗窃，民警在接到报警后，迅速展开侦破工作，经过连续两天的不懈追踪，成功追到嫌疑男子的住处并将其抓获。,3
5月17日，最高人民检察院网站消息，浙江省嘉兴市委原常委、嘉兴经济技术开发区党工委原书记何炳荣（副厅级）涉嫌受贿、滥用职权一案，由浙江省监察委员会调查终结，移送检察机关审查起诉。日前，浙江省人民检察院依法以涉嫌受贿罪、滥用职权罪对何炳荣作出逮捕决定。该案正在进一步办理中。,3
记者从广东省公安厅获悉，广东深圳警方近期打掉一个虚开增值税普通发票的作案团伙，抓获涉案人员7名，查明虚开单位900多户，涉案金额超过53亿元。,3
交警查车闯卡逃逸 泰安一司机被刑拘,3
警方通报“快递员涉嫌猥亵女事主”：已抓获嫌疑男子,3
8月21日，寿光公安成功破获田马某村新建安置小区电线被盗案，两名“偷线贼”被警方拘捕。,3
修订《逃犯条例》下冲突不断，7月1日大批人冲击立法会，并损毁大楼内物品。据港媒报道，港大学生会前会长孙晓岚今日正式被警方拘捕。,3
男子驾车肇事驶离现场 4日后被警方查获并行政拘留,3
近日，岳塘公安分局在“净网2019”行动中破获一起预谋结伙抢劫案，抓获犯罪嫌疑人3名，摧毁一个预谋抢劫的犯罪团伙。,3
"今天，
就原赣州师范高等专科学校
教师陈锡明严重违纪事件，
赣州市公安局发布警情通报，
已于10月14日对其以涉嫌强奸罪
予以刑事拘留，",3
金诚集团案最新通报：已逮捕韦某等21名犯罪嫌疑人，取保候审13人,3
胆子真大！桃源一男子管中套管 违法排污被拘留,3
龙山公安打掉一“套路贷”恶势力团伙 抓获7人,3
外卖小哥朝电梯面板狂吐口水，已被拘留,3
繁昌县的俞某今年已28岁，因盗窃被判刑于今年9月份刚出狱，其好逸恶劳本性不改，近日因无钱花费，再次盗窃多部电动车卖钱挥霍。10月29日上午，孙村派出所民警经守候将其抓获。,3
在7月25号上午9点，东湖派出所接到一名女士的报案称自己的项链当街被一名男子骑着电动车抢走。警方通过女士的口供描述以及查看了道路监控，通过10多个小时的搜寻后锁定了嫌疑人身份为杜某，并在其所在地抓获，同时嫌疑人也没有辩驳，立马承认了抢劫女士项链一事,3
近日，一则警讯震惊了全国。犯罪嫌疑人，新城控股董事长王振华涉嫌猥亵9岁女童。就人们还在猜测是真是假时，警方案情通报当夜，新城控股发布了更换董事长的公告，表示公司实际控制人、董事长王振华因个人原因被刑事拘留。次日，新城控股开盘一字跌停。,3
西安：长安交警查酒驾，意外抓获一名网上逃犯,3
中国最年轻富豪被“逮捕”，33岁身价70亿，今下场惨淡,3
一名23岁香港女子涉嫌在机场非法禁锢并伤人 遭警方拘捕,3
涉嫌贪污罪、挪用公款罪、故意销毁会计凭证等 金陵股份三名高层被刑事拘留,3
中国等六国联合打击拐卖人口行动成效显著，破获拐卖案件和婚姻诈骗案件760起，抓获犯罪嫌疑人1332名，解救被拐外籍妇女1130名、儿童17名。,3
目前，该男子已被刑事拘留。,3
7月11日，在K234次列车上，一名醉酒男子不仅殴打其他旅客、脚踹车门，还对乘警拳打脚踢。目前，陈某因寻衅滋事被北京铁路警方依法行政拘留。,3
广东汕头警方：海门镇命案犯罪嫌疑人已被抓获,3
近日，迁西县的刘某为了吸引粉丝关注和评论，在快手APP上发布辱警视频，造成十分恶劣的社会影响，涉嫌寻衅滋事被行政拘留。,3
浙江省义乌市警方日前打掉一个网络诈骗团伙，跨省抓获李某、钟某、夏某、梁某等18名犯罪嫌疑人，目前已有14人被采取刑事强制措施。,3
“的哥”没醒酒就开车载客 却因隔夜酒拘留丢饭碗,3
近日，有网民发布信息称“华山上存在捞尸队，在悬崖下面捞一个人上来费用是1.5万元以上”，渭南网警巡查执法官方微博27日发布消息称，该网友所述内容与事实严重不符，华山景区并无此类事，该网民已被警方依法行政拘留。,3
在9月25日上午埃及安全部队前往位于首都的开罗大学，他们逮捕了政治学教授哈齐姆·胡斯尼教授。,3
福建商人陈巧峰于2016年8月因涉嫌“虚假诉讼罪”被山东省高密市警方跨省刑拘。,3
称“买课程送校服”后食言 香港海关拘捕涉不良营商者,3
8月2日，永清县公安局将涉嫌入室盗窃的犯罪嫌疑人孙某某抓获。,3
“深夜殴打猥亵女子”嫌犯被刑拘 专家：最高或可判15年,3
目前，杭州警方共侦破涉网犯罪刑事案件600余起，抓获犯罪嫌疑人2000余名，破获了一大批网络黑客、网络赌博、网络淫秽、网络诈骗等危害人民群众生命和财产安全的涉网案件，强力震慑了此类违法犯罪的嚣张势头，有效净化了网络环境。,3
5月22日，南京东方文理研修学院董事长、应天职业技术学院原党委书记王中平和南京市应用技术学校校长张璟，因在办学过程中涉嫌诈骗犯罪被南京市公安机关依法刑事拘留。,3
邵东破获一起新型网络诈骗案，涉案75万元，抓了5个广东人！,3
为了100多元饭钱谁来买单 浙江姑娘大打出手还被刑拘,3
“问计于民”活动期间，石家庄裕华公安分局方兴派出所民警将一名涉嫌盗取路边停放车辆汽油的违法行为人当场抓获，并处以行政拘留处罚。,3
冷水江市检察院依法逮捕“零口供”涉恶犯罪嫌疑人,3
近日，武威市公安局打掉了以孟万奎、丁国宝为首的涉黑涉恶犯罪组织，成功抓获犯罪嫌疑人孟万奎、丁国宝、徐振鹏等人。现犯罪嫌疑人孟万奎已被依法刑事拘留，犯罪嫌疑人丁国宝、徐振鹏等人已依法逮捕。,3
丽水这包工头拖欠16名工人工资，逃到贵州！被抓了,3
据看看新闻报道，8月6日，湖南长沙，郭某手持棒槌，冲入一家4S店打砸，将价值300余万元的法拉利跑车砸坏。工作人员见状上前抱住他，夺走他的棒槌并报了警，民警赶到现场将其抓获。,3
7月28日，多地警方发布抓捕“精日”分子警情通报，网友：网络并非法外之地！,3
云安公安抓获吸毒人员3名,3
犯罪嫌疑人于某在公共场合侮辱中华人民共和国国旗，其行为构成侮辱国旗罪，符合逮捕条件。2019年9月30日，天津市河西区人民检察院依法作出批准逮捕决定。,3
21岁男子扬言“炸天安门”，警方：刑拘,3
辱骂执法民警还一路尾随，男子被拘留十五日,3
新京报快讯（记者 李玉坤）8月28日，两架从柬埔寨金边起飞的中国民航包机降落在重庆江北国际机场，150名涉嫌电信网络诈骗犯罪嫌疑人被重庆警方押解回国，初步核查涉及全国28个省份的100余起案件，涉案金额近亿元。,3
国足现役门将醉驾被刑拘！中国足协开出重磅罚单：“禁足”！,3
上海检察机关日前通报，8月26日，上海市铁路运输检察院以涉嫌强制猥亵罪，对犯罪嫌疑人王某某批准逮捕，该案系上海市首例“咸猪手”入刑的案件。,3
指使金毛犬扑路人拍视频取乐，狗主人被行拘 所在公司将其停职,3
5月4号，据韩媒报道，韩国女星Nancy Lang的老公王金金因为家暴等事件被警方进行了拘留，上个月28日的时候王金金并没有按照要求出席拘留前的询问，之后警方下达了A级的通缉令，并且警方说，在5月2日下午的时候，在某个KTV里面抓过了王金金。,3
中新网7月2日电 据澳洲网报道，当地时间2日上午，澳大利亚联邦及新南威尔士州反恐警察在悉尼西部逮捕3名恐怖分子，他们涉嫌策划袭击大使馆、法院大楼和警察局等公共场所。,3
这个县委原常委被逮捕！,3
耿先生“爱车”被盗后到派出所报案，一个小时后民警就将车子找回，并抓获了偷车贼。,3
宁乡警方抓获涉毒人员21人，仍在深挖！,3
"8月2日,记者从武汉市纪委获悉,因寻衅滋事毁坏他人财物,青菱街城管一中队一名协管员被公安机关处以行政拘留十五日的处罚,并受到党内严重警告处分。",3
伪造假公章、证件用以制作假病历、医疗证明非法牟利，记者近日从安徽省淮南市公安局了解到，当地警方破获特大伪造印章证件案，抓获犯罪嫌疑人2名，查获各类伪造的印章、证件千余份。,3
近日，网传“南京凤凰西街连杀四人”等信息引发关注。30日下午，南京鼓楼警方发布通报称，该系列视频为虚假信息，发布上述虚假信息的两人已被查获。,3
5月24日，茂名警方在广东省公安厅的协调指挥下，派出300多名警力，奔赴福建泉州及广东广州、阳江等7个地市，成功发起“飓风31号”盗改销摩托车案件，实现了全链条打击，从偷手到拆改再到销赃将该团伙连根拔起，抓获犯罪嫌疑人32名，捣毁拆改窝点2个，销赃窝点3个，扣押作案货车、汽车各1辆，查获涉案摩托车19辆、部件20箱、发动机20台，作案工具一大批。,3
湖北两矿工“人体藏货”盗窃绿松石 一人被批捕,3
红网时刻益阳5月1日讯（通讯员 王维）5月1日，一名涉嫌寻衅滋事的网上逃犯孙某（男，26岁，赫山区人）在长沙市黄兴广场地段被抓获。益阳市公安局赫山分局岳家桥派出所民警当日赶赴长沙将犯罪嫌疑人安全押解回益阳。,3
一男子为提高点击率编造散布虚假视频被北京铁警刑事拘留,3
深圳美林投资涉套路贷13人被捕 关联前海美林金融,3
老太背名牌包送菜 扯出女儿名牌包售假案 被抓时满屋堆满包包,3
男子毒驾被抓获 毒友竟然敢去派出所“捞人”,3
缘分！一男子非法运输烟花爆竹，两次都被同一名民警民警抓获,3
安徽网 大皖客户端讯 据亳州发布消息，9月10日上午，潜逃十年的犯罪嫌疑人代某从温州被押回蒙城。,3
"6 月 10 日晚，吉祥航空三亚至虹桥的 HO1128 航班有旅客扬言要""炸机场""，结果祸从口出，目前涉事的两位旅客 ( 夫妻二人 ) 已被公安机关行政拘留。",3
骗子到派出所送锦旗被抓 反问警察：怎么能处理我？,3
石狮：男子酒后犯迷糊，报案称摩托车被偷，却被警方拘留,3
8月15日，在北京妇产医院堵塞急救通道、扰乱公共场所秩序的单某某，被朝阳公安分局依法裁决行政拘留5日。行政拘留期间，公安机关工作中发现单某某涉嫌其他违法犯罪，现已被朝阳公安分局立案调查并采取刑事拘留强制措施。,3
今年7月，最后一名疑犯在四川遂宁市安居区被抓获归案。至此，四川蓬溪警方侦办的这起特大制售毒品案件，在历时一年后成功画上了句号。,3
近日，江苏省徐州市公安局泉山分局破获一起涉毒案件。截至目前，共抓获涉毒人员19人，其中16人为外籍人士，这16人中有7人为某教育机构外教。有消息称，某教育机构就是英孚教育徐州中心。10日，英孚教育确认了这一消息，并表示正配合相关部门进行调查，同时也已启动内部调查。对做英孚教育的外教是否需要经过我国有关部门的批准时，英孚教育客服人员表示并不知道。（7月11日中国之声）,3
未满18岁飙车扰民 博兴民警便衣蹲守抓获两名“飙车党”,3
近日，该局治安大队经周密部署，秘密布控，成功端掉一个农村流动聚众赌博窝点，刑事拘留1人，行政拘留22人，当场收缴赌资5.1万元，有效打击了凌源农村“野局儿”赌博违法犯罪活动，有力净化了社会环境。,3
无棣一男子因伪造机动车号牌被行拘5日、罚款2200元、扣24分,3
该县检察官21日走进矿业公司公开审查，对其中一人现场作出准逮捕决定。,3
近日，梧州市局食药侦支队、特巡警支队等部门的指导协助下，长洲公安分局在龙圩区某餐饮店停车场内成功捣毁一非法经营成品油窝点，抓获犯罪嫌疑人5名，缴获非法成品油约13吨，折合人民币约8.5万，扣押油罐运输车、流动加油车3辆。目前，5名犯罪嫌疑人因涉嫌非法经营罪已被长洲警方依法刑事拘留，案件还在进一步处理中。,3
近日，广东肇庆警方破获了一起以婚恋为幌子，继而转为赌博诈骗的新型电信诈骗案，共抓获犯罪嫌疑人13人，涉案资金超过3000万元。,3
8月27日，记者从衡水市人民政府新闻办公室召开的新闻发布会获悉，2019年以来，衡水市各级公安机关、有关部门深入开展了打击治理电信网络违法犯罪专项行动，截至7月份，全市共破获各类电信网络诈骗案件153起，直接侦破该市案件83起，同比上升117.5%，抓获犯罪嫌疑人287名，同比上升93.9%，止付、冻结涉案资金3609万元，为衡水市群众挽回经济损失300万元。,3
记者21日从深圳市公安局获悉，当地警方近期打掉一个以李某龙为首的黑社会性质团伙，刑事拘留62人，行政处罚67人。,3
火车上醉酒散德行，男子辱骂殴打乘警被刑拘！这样的人还有不少！,3
恺英网络：实控人王悦涉嫌操纵证券市场罪被上海市公安局逮捕,3
广州警方10日通报，警方近期打掉多个收集、买卖个人信息作案团伙，截获各类公民个人信息数据多达10G，目前涉案的53名犯罪嫌疑人已被依法刑事拘留，其中林某、马某以及秦某等22名嫌疑人被检方批准逮捕。,3
防不胜防！又有上市公司董事长被逮捕，竟因虚开发票罪！实控人成市值头号杀手？年内10位实控人被抓,3
7月15日，鉴骗就PlusToken相关犯罪嫌疑人已被警方抓获的事情，咨询了盐城市公安局。 7月29日，盐城市公安局回复鉴骗称，2019年初 ，盐城公安机关接到报警：有人利用PlusToken网络平台进行传销犯罪，盐城市公安机关对涉案嫌疑人立案侦查。,3
一晚连盗6家商铺 三天后邻市被抓获,3
杭州公安发布消息称，2019年5月26日，在公安部统一指挥下，在我驻墨西哥使领馆及墨执法部门大力协助下，浙江省、杭州市、滨江区公安机关三级联动，经历长达数月的追逃攻坚，终于成功将启蓝控股集团有限公司（下设“元泰金服”P2P平台）实际控制人汪麟缉捕回国。,3
6月2日11时许，保定市交警支队外环机动大队民警张立江、辅警王微、胥笑，在大队辖区东三环天威路交叉口东南角执勤时得到消息，在朋友圈里流传一段大货车司机辱骂交警的视频。随即，他们到案发地辖区的杨庄乡派出所报案，很快犯罪嫌疑人谷某就在利民路南二环口附近被抓获。,3
目前，5名犯罪嫌疑人已被警方逮捕。,3
据“山东省人民检察院”微信公号消息，5月7日，山东省济南市历城区人民检察院依法对齐鲁天和惠世制药有限公司“4⋅15”重大着火中毒事故7名犯罪嫌疑人以涉嫌重大责任事故罪批准逮捕。案件正在进一步办理中。,3
男子坐火车“买短乘长”被拘5天 罪名：诈骗铁路财物,3
娄星公安分局长青派出所抓获一名公安部督捕网上在逃人员,3
川普绯闻艳星夜店走穴被捕，警察停职，当地政府拟赔偿45万美元,3
超载货车为躲处罚顶执法人员行驶15公里 司机被刑拘,3
5月10日，富源县一小学老师因先后采用打电话、发短信的方式辱骂法官被富源县人民法院依法采取司法拘留措施，后因其孩子太小及其对自己行为表示认错、道歉等情节，富源县人民法院对其变更了强制措施，提前解除拘留，作出罚款500元的决定。,3
美国富商爱泼斯坦早前因为涉及性罪行被捕，被指与他交好的总统特朗普，随即跟他划清界线。,3
近日，上海虹口警方在社交平台上发布了一则通报，通报的内容让网友不吐不快。称34岁黄毅清经行政处罚后还屡教不改，继续发布不实言论后被拘留。,3
近日，山东青岛一名爱彼迎（Airbnb）民宿房主被警方行政拘留。,3
“荒山挖出活婴”案最新：爷爷被刑拘 网友这句话亮了,3
四川养殖户125头生猪遭人骗走，警方跨省抓嫌犯追回赃款,3
近日，四川阆中警方破获一起国内最大自残式碰瓷案，抓获诈骗团伙成员31名，涉案金额近100万。嫌疑人供述，入伙挣钱就必须先把手敲断，然后通过制造交通事故专门“碰瓷”摩托车司机。,3
目前，天津天海队长张鹭因涉嫌危险驾驶罪已被依法刑事拘留，案件正在进一步办理中,3
男子酒后遇“冤家” 出言不逊醉驾被刑拘,3
听过“民族资产解冻”这件事吗？坊间流传几十年，至今还有很多人深信不疑。据说，某朝某代某达官贵人留下巨额资产，只需投入少许资金参与解冻该笔资产，就能获得巨额回报。黄石3名婆婆对此深信不疑，纷纷入股投资。即使民警上门劝止，他们仍执迷不悟。直到民警将犯罪嫌疑人抓获，她们才如梦初醒。,3
一汽修厂员工帮车主清洗车辆，看到放在车内的钱包时竟临时起意占为己有。近日，这名员工因盗窃车内财物被广州番禺警方依法刑事拘留。,3
4月24日，杭州富阳城西派出所抓获了一名盗窃嫌疑人黄某。黄某趁刘先生喝醉趴在路边车辆引擎盖上睡觉时，盗取了刘先生皮夹内的1万元现金。,3
抚州乐安一男子因在网上辱骂交警被行拘,3
中菲警方合作 244名“杀猪盘”犯罪嫌疑人被押解回国,3
由于野生动物数量罕见很多没见过，一旦捕捉到往往会做错事，近日一名浙江省男子就因为捕捉到野生动物被抓,3
7月29日，ST天宝公告称，董事长黄作庆先生因涉嫌虚开发票罪，经大连市人民检察院批准，已被大连市公安局正式逮捕。,3
近日从北京市公安局刑侦总队获悉，2019年上半年，北京市公安局共破获本市及全国电信网络诈骗犯罪案件500余起，抓获电信网络诈骗犯罪嫌疑人1000余名，共为群众止损7.6亿余元。,3
14年前血案凶手被抓！,3
无证、酒驾，还冲撞交警，刑拘了！,3
截至5月30日，全市公安机关共打掉黑恶团伙78个，恶势力犯罪集团16个，恶势力团伙40个，村霸14个，抓获犯罪嫌疑人930名，破获各类刑事案件449起，治安案件66起，治安处罚71人，查扣非法资产18.07亿元。,3
到8月中旬，四川自贡市贡井公安分局在“迎庆4号”专项行动中破获一起团伙诈骗案，成功打掉一个犯罪团伙，抓获犯罪嫌疑人10人。,3
记者今天从山东青岛市市北区相关部门获悉：2019年1月，青岛市市北区某幼儿园一外籍教师在学生午休期间，趁无其他教师在场之机，对一女童进行猥亵。女童告知父母后，父母向公安机关报案。侦查取证后，青岛市公安局市北分局将此案提请市北区检察院审查逮捕。经审查，市北区检察院依法批准逮捕了该外籍教师。,3
8月7日20时许，随着东航MU5608次航班降落在山西太原武宿国际机场，公安部A级通缉令公开通缉的重大在逃人员张璐磊从泰国曼谷正式回国投案自首。,3
北京潜逃23年职务犯罪嫌疑人李华在湖南落网，还涉拐卖人口,3
江苏一男子网售PUA课程被拘,3
扫黑除恶专项斗争开展以来，西固公安分局经侦大队按照“有乱治乱”的工作要求，始终紧盯经济领域违法犯罪，近日成功侦破一起伪造货币案，抓获犯罪嫌疑人3名，捣毁伪造货币窝点2处，现场查扣一批印制假币设备和用于制造假币的模板、油墨、纸张等原材料，并收缴面值20元假币8万余元。,3
近日，广东深圳龙岗警方组织警力前往宝安，南山及东莞市等地，抓获犯罪嫌疑人10人，成功破获这起组织卖淫案件，其中5人已被采取刑事拘留措施！,3
央视网消息：根据《上海市公共场所控制吸烟条例》规定，在人群聚集的公共交通工具等候区域禁止吸烟，但仍有些人不以为然。近日，上海的王先生在公交车站排队等车时，遇到一名抽烟的男子，王先生好心劝阻，没想到却遭到了对方的殴打。目前，这名抽烟男子因涉嫌寻衅滋事罪已被警方依法刑事拘留。,3
暴风集团实控人冯鑫被拘细节曝光且看暴风如何应对“风暴”,3
张敏等6名恶势力犯罪团伙成员被逮捕,3
7月9日上午10:30，在泰国警方、泰国移民局及入境事务局联合召开的新闻发布会上，宣布中国籍逃犯，35岁的Xu Xing Yin，在廊曼机场海关处被抓获，将被遣返回中国接受审判。,3
一女子报完警反被行政拘留！事情和她父母“逼婚”有关,3
日前，安徽芜湖警方发布消息称，芜湖市公安局镜湖分局在公安局部禁毒局、安徽省公安厅禁毒总队统一协调下，在芜湖市公安局业务部门正确指导下，历时8个月艰苦侦查取证、布控抓捕，成功摧毁首个横跨吉、辽、粤、皖四省的制贩新型毒品“papaya”水犯罪网络，共缴获液态毒品2200公斤，抓获涉嫌制贩毒品团伙人员29名、涉嫌吸食毒品的违法人员100余名。6月17日，首批29名涉毒犯罪嫌疑人被依法移送起诉。,3
山东郯城一教师体罚学生致轻微伤 已被行政拘留,3
国庆长假常州检查各类车辆5550辆 抓获网上逃犯3名,3
持枪抢劫逃犯遇到查酒驾民警，编出一连串假名希望侥幸逃脱，没想到被民警一一识破。8月25日，丹东市公安局交警支队振兴二大队民警在查处酒驾过程中，成功抓获一名持枪抢劫逃犯，协助破获二起抢劫案。,3
俄成功抓捕波兰间谍，核心机密信息疑遭外泄，两个东方大国都被坑,3
太嚣张！一男子公众场合吸烟还打人被警方刑拘,3
今年以来，新县公安局视频监控中心在破获大案要案的基础上，持续紧盯各类高发性侵财类民生案件，先后破获了大量民生小案，近日，新县视频监控中心成功破获一起盗窃景观花木案，抓获犯罪嫌疑人1名。,3
@宿州灵璧公安在线 民警通过查证，发现张某某不仅危险驾驶，还无证，驾驶员张某某对此供认不讳，被拘留10日，处罚款1400元。,3
 21日10时左右，郑州市公安局接群众举报称：网民“小诸葛”在公共道路上制造、拍摄车祸现场视频，严重扰乱公共道路交通秩序。郑州市公安局官方微博21日发布通报称，经查明，晁某和曹某商议拍摄一起交通事故的搞笑视频用于发布平台增加粉丝量，刘某负责摄像。公安机关分别对晁某、曹某、刘某，扰乱公共场所秩序的行为，予以治安拘留五日处罚。,3
“毒友”在刑警队门口聚餐 民警一举抓获四名涉毒人员,3
2019年8月5日上午，沭阳交警大队事故民警前往因交通肇事已被刑事拘留的王某家中，看望其家属和11岁的小齐（化名）。,3
近日，五台县公安局破获一起盗窃尸骨案件，犯罪嫌疑人闫某已被逮捕。,3
2019年5月16日17时许，中和镇天宁村李某友电话报警称：其放在天宁村茶林社的三台揉茶机的铜芯被偷了，价值50000余元，请处理。接到报警后，中和派出所民警立即前往现场处置。经过多日侦查，发现王某鸿、王某平兄弟二人有重大作案嫌疑，并于2019年5月21日将该二人成功抓获。,3
据《欧洲时报》报道，近日，萨拉曼卡警察局的外国人和边境事务分队展开了代号为“CHIOLG”的调查行动，捣毁了一个伪造留学生材料的华人犯罪团伙，已有数十名旅西中国留学生因涉嫌“伪造文件罪”被警方调查询问，拘留被扣，等候庭审。,3
