text,label,text1,text2
山东医生妻子炫耀“丈夫收礼、过度医疗”！医生被停职,0,医生妻子炫耀丈夫收礼过度医疗！医生被停职！,医生炫耀过度医疗，妻子被停职了！
河南新郑官方通报举报单位违规被打成耳膜穿孔：打人者被停职,0,河南新郑官方通报举报单位被打成耳膜穿孔，打人者被停,河南新郑官方通报举报单位被打成耳膜穿孔：打人者被
林俊杰吊针事件新进展！11名工作人员被停职，院长真诚道歉,0,林俊杰吊针事件是否被停职？,林俊杰被停职是真的吗林俊杰因为打吊针事件被停职
当着面才算抢？33吨井盖侧翻被抢光 涉事民警因不当言论被停职,0,当着面才算抢？33吨井盖侧翻遭抢光涉事民警因不当,当面才算抢，33吨井盖侧翻被抢光涉事民警被停职
五莲老师遭停职，20年后打老师，“重罚与校闹”之下谁知来做老师,0,五莲老师遭停职，20年后打老师，重罚与校闹之下谁知来,五莲老师遭停职20年后打老师，重罚与校闹之下谁知
大热的天竟拒载乘客，济宁7路公交驾驶员被停职,0,济宁7路公交车驾驶员被停职的情况是？,济宁7路公交车司机被停职是怎么回事
老人病危家属求救，医生却在忙拍照？涉事主任被停职,0,家属求救，医生却在忙拍照，涉事主任被停职？,病危老人家属求救，医生却在忙拍照？
追星和职业道德该怎么选？11名医护人员轮流“滚床单”被停职,0,医护工作人员轮流滚床单被停职怎么办？,医护人员轮流滚床单被停职了吗？
日产汽车在近期召开的董事会上，通过了废除联动股价报酬制度（SAR）的议案，并宣布围绕前会长戈恩事件的内部调查结果。结果显示，戈恩在任期间不法收入达350亿日元（合计人民币24.5亿元），并且明确了西川广人因股票增值权操作获取不当报酬的事实，最后导致西川辞职,0,在董事会上，根据根据联动股价报酬制度的规定，西川广人在董事会上的不法收入达350亿元。,日产汽车在近期召开的董事会上通过了sar的议案，并宣布了围绕联动股价报酬制度的不法
私自向游客收200元过路费？塞罕坝封山期防火员被停职,0,塞罕坝封山期防火员被停职了吗？,塞罕坝封山期防火员被停职是真的吗？
喊了声“老范”，学生被扇了十几耳光！老师已被停职，公安介入调查！,0,喊了声老范，学生被扇了十几耳光，公安局已被,老师被扇耳光，学生被拘留，老师已被调查
西藏亚东县副县长戴大鹏欠款超4000万元未还，并以“代大鹏”的名字，列入失信被执行人名单。此前，戴大鹏及其父曾向新京报记者确认，欠债的“代大鹏”是其本人，欠债系“父母经营不善导致”。6月12日记者从日喀则纪检委获悉，戴大鹏已被停职检查。,0,西藏亚东县副县长戴大鹏欠款已被执行，并以代大鹏名义列入失信被执行人名单，此前，戴大鹏已被执行。,西藏亚东县副县长戴大鹏已被列为失信被执行人，其父母是新京报记者，被查到了吗？
家属殴打公交司机后 副检察长被停职妻子被行拘,0,公交司机被检察长行拘，家属该怎么办,丈夫殴打公交司机，妻子被行拘，妻子怎么办？
6月4日，该县治超站一负责人表示，涉事人马某已被停职，目前县纪委介入正在调查。,0,6月4日，该县治超站一负责人表示，涉事人马某,涉事人马某已经被停职，目前县纪委介入正在调查
据辽宁庄河市委宣传部官方微博消息，17日上午，庄河市政府召开事件调查处置会议，依规对东风小学负责人给予停职处理，此前，有媒体报道指出，庄河市东风小学学校食堂，用洗衣粉清洗学生餐具。,0,辽宁庄河市委宣传部召开事件调查处置会议，依规对东风小学负责人给予停职处理，此前，有,辽宁庄河市委宣传部召开事件调查处理会议，依规对东风小学负责人给予停职处理，此前，有
福建平潭村主任与女下属私通跟踪：已停职接受审查,0,福建福建平潭村主任与女下属私通跟踪：已停职接受审查,福建平潭村主任与女下属私通跟踪：已停职接受审
王多多被停职后，只能黑屏解说LPL太凄惨，网友爆出回归时间！,0,王多多lpl被解职后，只能黑屏解说，网友爆出回归时间,王多多在lpl被停职后，只能黑屏解说lpl太凄惨？
一女婴被错输药物 医院：相关责任人已停岗停职,0,一个女婴被错输药物医院：相关责任人已停职停职,女婴被错输药物医院：相关责任人已停岗停职停工
四川部分儿童疫苗接种记录被涂改 涉事院长被停职,0,四川省部分儿童疫苗接种记录被涂改涉事院长被停职,四川省部分儿童接种记录被涂改涉事院长被停职吗？
瓜农阻拦偷瓜贼倒赔300元 市局通报：涉事民警停职 偷瓜贼拘留,0,瓜农阻拦偷瓜贼倒赔300元，涉事民警停职偷瓜贼拘留,瓜农阻拦偷瓜贼倒赔300元涉事民警停职偷瓜贼
长沙一女司机带娃上班被停职反省 网友为她向车队求情,0,长沙一女司机带娃上班被停职反省网友为她向车队求情,长沙一女司机带娃上班被停职反省，网友为她向车队求情
早在4月29日，该校党委会就研究决定，鲁姓副校长(学校官网称副院长)被暂停相关工作，该校专业硕士教育中心负责人刘某被免职。,0,党,学
老人4次病危求救 医生忙拍合照 院方：涉事主任停职,0,老人4次病危，医生忙拍合照，院方：涉事主任停职,老人患病4次求救医生忙拍合照涉事主任停职
网传海南一医院将转院患者丢弃路边 院方：涉事人已停职,0,海南一医院将转院患者丢弃路边院方：涉事人已停职,海南一医院将转院患者丢弃路边院方：涉事人已停职，
5月29日上午，河北邯郸市永年区委宣传部向澎湃新闻发来的一份《关于媒体关注张进国醉驾有关情况的说明》显示，早前因醉驾而造成三车损坏的永年区广府管委会城建综合执法局职工张进国已被停职。,0,5月29日，关于澎湃新闻发来的一份《关于媒体关注张进国醉驾有关情况的说明》显示，早前因因,关于关于媒体关注张进国的《关于广府管委会城建综合执法局职工张进国已被拘留。
针对“一女婴被错输药物”一事，雅安市人民医院官方微博3日发布情况说明称，院方原开具“还原型谷脱甘肽”等药物进行治疗，因工作人员失误，误为患儿输注“乙酰谷酰胺”。患儿将转上级医院进行检查治疗。同时，责令相关责任人停岗停职，根据后续调查情况作严肃处理。,0,医院开具还原型谷脱甘肽，被误为患儿输注乙酰谷酰胺，根据后续调查情况作严肃处理。,医院对还原型乙酰谷酰胺等药物进行治疗，对患儿将停药停用，对患儿将如何处理？
"5月13日，一则""女城管怒扇商户耳光""的视频在网络上流传。5月14日，屏山县官方微博@屏山发布对此事作出官方回应证实此事，并表示：涉事城管队员已停职一个月接受调查。",0,一则女城管怒扇商户耳光视频。4月13日屏山县官方微博@ 屏山发布对此事，并,一则网络上传一则女城管怒扇商户耳光的视频，网络上一则涉事城管
5月27日，记者从万宁市人民医院了解到，此事违背首诊负责制和患者安全转运制度，医院3名转运人员被给予停职及谈话教育处理。,0,万宁,违反
记者4日从雅安市人民医院获悉，该院近期因工作人员失误，为一名3岁就诊女婴输错药物，目前相关责任人已被停职，该女婴也转到上级医院就诊。,0,从雅安市人民医院获悉，该院近期因工作人员失误，为一名3岁就诊女婴输错药物，目前相关责任人已被停职，该女婴也被停职，目前相关责任人,在雅安市人民医院，近期近日医生把一名小孩输错药物，该女婴也被停职。
据《太阳报》8月6日报道，近日，伦敦大都会警察局的一名44岁警察艾维 · 马哈拉杰（Avi Maharaj），在看守现场尸体时用死者家人账户下载成人片，此事引起热议。目前，该警察已被伦敦大都会警察局暂时停职，不久将被判刑。,0,《太阳报》报道，近日，《伦敦大都会警察局一名44岁警察（avi maharaj）在看守现场看守尸体时用艾维·马哈拉杰）的被截图，此事引发热议,《太阳报》报道，近日，警察艾维·马哈拉杰，在看守现场，一名44岁警察，在看守现场用死者家人账户暂时停职，此事引起了热议。
针对有网友反映“山东临沂市莒(jǔ)南县坊前镇竹墩小学一名老师体罚学生”一事，7月4日晚，澎湃新闻(www.thepaper.cn)从莒南县委宣传部获悉，经调查，网传竹墩小学教师体罚学生一事属实，目前涉事教师吴某已被停职，对负有领导责任的校长张某给予警告处分。,0,山东临沂市莒(ju) 南县坊前镇坊前镇一名老师被教师体罚学生一事属实，对此网传网传涉事,山东临沂市莒(ju) 南县坊前镇坊前镇教师体罚学生一事是否由于涉事教师在线传播，经网传
33吨井盖遭哄抢民警称无人看管不算抢 警方回应：已停职调查,0,33吨井盖遭哄抢民警称无人看管不算抢警方回应已停职调查,33吨井盖遭哄抢民警称无人看管不算抢警方回应已停职
张云雷暂停工作3天济南复出捞金，网友嘲讽吃相太难看,0,张云雷暂停工作三天济南复出捞金，网友嘲讽吃相太,张云雷暂停工作三天济南复出捞金，网友讽讽吃相太丑
7月28日晚间，枣庄市台儿庄区市场监督管理局公布的消息称，这名干部已被停职。,0,7月28日，台儿庄区市场监督管理局的消息称，这名干,台儿庄区市场监督管理局公布的消息：这名干部被停职
日产社长西川广人辞职始末,0,为什么日产西川广人离职,日产西川广人辞职的原因
山东莒南回应小学老师体罚：涉事教师停职校长警告,0,山东莒南小学老师体罚：涉事教师停职校长警告,山东莒南教育局回应小学教师体罚，涉事教师停职校长警告
国泰航空刚刚表示，8月12日CX216航班其中一位副机长，因涉及不当使用公司信息及违反公司内部行为守则，已被停职。,0,国泰航空航班cx,国泰航空cx216
国泰航空三架航班全部机组成员被停职,0,国泰航空三架航班机组员被停职了吗,国泰航空三架航班全部机组成员被停职是哪一个？
最新！保时捷女司机老公被停职！她首发声：我错了，若撑不住就化个妆去跳江,0,保时捷女司机老公被停职：我错了，要不要去跳江,保时捷女司机老公被停业，他为什么要跳江
下狠手？幼师扯5岁女童耳朵致其血流不止缝了6针 涉事教师已停职,0,幼师扯耳朵致其血流不止缝了6针涉事教师已停职,幼师扯耳朵致其血流不止被拘留6天，涉事教师已停职
湖北一高校200多人考研分数被更改，副校长被停职,0,湖北省高校考研分数被停职了吗？,高校考研副校长会被停职吗？
邯郸市临漳县治超站员工“收黑钱”被停职！纪委介入调查,0,邯郸市临漳县治超站员工收黑钱被停职！纪委介入调查！,邯郸市临漳县治超站员工被停职
固始警方通报“井盖遭哄抢，派出所不立案”：涉事民警已停职,0,固始警方通报井盖遭哄抢，派出所不立案：涉事民警已,警方通报井盖遭哄抢，派出所不立案：涉事民警已停职
苏州常熟通报医院使用过期注射液处理结果：责任人被停职！,0,苏州常熟通报医院使用过期注射液处理结果：责任人被停职！！！,苏州常熟通报医院使用过期注射液处理结果：责任人被停
国泰航空今天发表声明，称国泰航空三架航班的全部机组成员被停职接受调查。,0,国泰航空发表声明，称国泰航空三架机组全部被停职，为什,国泰航空三架航班机组成员被停职接受调查是什么情况
10月26日，林俊杰因为感冒到湛江市第一人民医院进行治疗，就医结束之后因为其所使用过的医疗废弃物被在网上售卖引起了轩然大波，目前涉事的11名工作人员已被当事医院予以停职处理。,0,10月26日林俊杰在湛江市第一人民医院进行治疗，因其所使用过的医疗废弃物被当事医院予以停职。对当事人员的治疗期间，因为医疗废弃物，被当事医院被,林俊杰因为感冒到湛江市第一人民医院进行治疗，被当事医院予以停职处理，该事由是谁的责任？
学生被老师殴打，学校不处理，后记者介入老师被停职,0,被学生殴打后被记者介入，老师会怎么处理,学校殴打老师，老师不处理，学生被拘留怎么办？
河北一辅警在非工作时间开无牌车上路 被停职记12分,0,辅警在非工作时间开无牌车上路，会被拘留吗,辅警非工作期限开车扣12分怎么办？
给闹事者通风报信扰乱机场？国泰航空涉事副机长已被停职,0,国泰航空涉事副机长被停职了吗？,给闹事者通风报信扰乱机场？
3岁女婴被输错药 相关责任人已停职,0,3岁女宝宝被输错药怎么办,"3岁小孩误服用药物被停职, 该怎么办"
3岁残疾女童，在康复中心被男老师扇耳光，家长报警，老师被停职,0,女孩在康复中心被家长扇耳光怎么办,孩子在康复中心被老师扇耳光家长该怎么办
7月3日，有媒体报道，3个月大的女婴小沫（化名）因转氨酶高在四川雅安市人民医院（以下简称雅安市医院）治疗，医院为其错输2天药物，对孩子身体影响未知，医院通报称此举因工作失误，相关责任人停岗停职。,0,3个月大女婴转氨酶高在四川雅安市医院治疗，对其影响未知，医院通报称此举因工作失误，对此举,转氨酶升高的女婴小沫（化名：四川雅安市人民医院），医院为什么停职，相关责任人停职停职
烈日下当街训斥环卫工：“不愿干就滚” 公司称涉事网格员被停职,0,烈日下当街训斥环卫工：不愿干就滚公司称涉事网格员被停职,烈日下当街训斥环卫工：不愿干就滚公司称涉事网格员被
手术室收红包涉事医生停职 网友为医生鸣不平,0,手术室收红包涉事医生停职网友为医生鸣不平,手术室收红包涉事医生停职网友为医生鸣不平是真的吗
保时捷女司机老公被免职，玛莎拉蒂女司机被批捕！远离这些女司机,0,保时捷女司机老公被免职，玛莎拉蒂女司机被批捕,保时捷女司机老公被查，玛莎拉蒂女司机被批捕
印度教导主任和学生吃午餐后遭停职：学生吃素他吃鸡，称是炒苦瓜,0,印度教导主任和学生吃午餐后遭停职：学生吃素他吃鸡，,印度教导主任和学生吃午餐后遭停职，学生吃素他吃鸡，
据《今日美国》6月26日报道，在二十国集团(G20)峰会召开前夕，美国国务院礼宾司司长肖恩·劳勒因涉嫌在办公室里骚扰和恐吓工作人员被无限期停职调查。,0,《今日美国》报道，在g20峰会召开前夕，美国国务院礼宾司司长肖恩·劳勒因涉嫌被调查和停职调查。美国国务院受到严重处罚，是怎么回应的,《今日美国》报道，在g20峰会召开前夕，美国国务院礼宾司司长劳勒因涉嫌在办公室
7月31日消息，针对山东新泰矿山刷漆应付环保检查一事，目前“刷漆”矿山被关停，相关责任人被停职，对现场喷涂绿漆及其他露天堆放的石材限期一个月内清理完毕。,0,山东新泰煤矿被查出刷漆应付环保检查一事，该矿山被关停了吗,山东新泰刷漆应付环保检查，对现场石材被停职，对现场石材清理有哪些处罚
山东枣庄对电视镜头“表演哑语”干部被停职检查,0,山东枣庄对电视镜头表演哑语干部被停职检查怎么处理,山东枣庄对视电视镜头表演哑语干部被停职检查是什么
林俊杰输液针头被售 11名涉事人员已停职,0,林俊杰输液针头被售11名涉事人员已停职,林俊杰涉嫌输液针头被售11名涉事人员已停职
NINE PERCENT正式解散，他们的第117张合照让人泪目,0,nine percent真的解散了么,nine percent解散了吗？
各回各家！《偶练》限定组合nine percent宣布解散,0,《偶练》限定组合nine percent宣布解散是哪一期,偶练nine percent解散了吗
近日，尤长靖在一次采访中谈到关于NINE PERCENT解散，他直言：“糊，我怕糊，怕糊掉，还没解散之前就怕糊，就更何况就是，解散过后不是更惨。”网友纷纷表示：“尤长靖太耿直了！”,0,nine percent，尤长靖在哪一集说：我怕糊糊掉，还没解散之前就怕糊掉,尤长靖在《nine percent》解散之前，为什么他还不敢说自己的粉丝？
弹壳宣布红花会解散：我们原地解散就此消失,0,弹壳宣布红花会解散，我们原地解散就此消失,弹壳宣布红花会解散了吗？？？？
据多位知情人士透露，小霸王游戏机项目团队已于5月10日解散，直接负责该项目的小霸王上海分公司也已经遣散。至今，距离小霸王宣布进入游戏机市场已逾一年，正式的硬件发布也已超过9个月时间。,0,小霸王游戏机的项目团队已于5月10日解散，直接负责该项目的小霸王上海分公司也已经遣散,小霸王游戏机已于5月10日解散，直接负责该项目的小霸王也宣布解散了。为什么？
NINEPERCENT解散，引粉丝百感交集，限定组合是否有存在的必要,0,ninepercent解散，引粉丝百感交集，限定组合是否有存在的必要,ninepercent解散，引粉丝百感交集，限定组合是否有存在的意义
出道仅两年的韩国女团PRISTIN今天正式宣布了解散。,0,韩国女团pristin今天宣布解散,韩国的女团pristin今天宣布解散是怎么回事
王思聪绯闻女友周洁琼所在韩团PRISTIN解散,0,王思聪绯闻女友周洁琼为什么解散了,王思聪绯闻女友周洁琼为什么被封
在10月6日，成团18个月的限定组合nine percent迎来了落幕的一刻。尽管这是在成团之初就已经决定的事实，但是，不管是nine percent的成员，还是nine percent的粉丝，都对组合的解散感到悲伤。,0,为什么nine percent成员都在10月6日宣布解散，这个组合真的有意思吗,如何看待nine percent成立之初的事情，不管是成团之前还是组成成团之后都会是
在1997年，小虎队因为吴奇隆服兵役而彻底解散，到现在也已经有22年的时间了。,0,为什么小虎队在2002年服役，到现在已经解散了？,小虎队因为吴奇隆服兵役而彻底解散，是真的吗？
此前红花会成员贝贝的直播剁手指事件仍未平息，8月6日，红花会通过官方微博对外宣布，“原地解散”，同时红花会成员弹壳也在朋友圈表示：“事已至此，我们不想让事情再继续发酵下去，影响到这个圈子和我们喜欢的音乐，我们原地解散。”,0,红花会成员贝贝的直播剁手指，原地解散，我们不想再再发酵下去，我们不想让这个圈子再继续发酵下去,红花会的原地解散事件到底什么时候发展到了，我们原地解散，我已经不想让这个圈子和音乐圈子发酵
基辅消息：乌克兰新任总统泽连斯基当地时间21日签署总统令，解散本届乌克兰最高拉达(议会)，并规定在7月21日提前举行议会选举。,0,乌克兰总统泽连斯基当地时间21日签署总统令，解散本届乌克兰最高拉达议会，并规定提前提前举行议会选举，并规定7月21日提前举行议举，并确定,乌克兰新任总统泽连斯基当地时间21日签署总统令，并解散本届乌克兰最高拉达议会
NINE PERCENT解散4天，10月12日带来“绝唱”，9位小哥哥未来可期,0,nine percent解散5天，10月12日带来绝唱，9位小哥哥未来可期,nine percent解散5天，10月12日带来绝唱，9位小哥哥未来可能
红花会原地解散：披着说唱外衣却难走远路,0,红花会原地解散：披着说唱外衣却难走远路什么歌,红花会原地解散：披着说唱外衣却难走远路，是谁说唱的
知名俱乐部C9解散绝地求生分部，PUBG世界冠军C9解散引网友热议,0,如何看待绝地求生c9解散,绝地求生c9解散了吗
中国足坛一支球队因欠薪解散，半年没发工资，90后美女老板已失联,0,足球队因欠薪解散，半年没发工资，90后美女老板已失联,足坛一支球队因欠薪解散，半年没发工资，美女老板已失联
昨天下午，红花会GDLF团队宣布原地解散，这个中国著名说唱团体正式成为了历史。,0,红花会gdlf团队宣布宣布解散原地说唱团体正式成立,红花会gdlf是怎么宣布解散的？
Ninepercent解散，集体更博，他们的微博粉丝数也真是奇妙,0,ninepercent解散，他们的微博粉丝数也真是奇妙,ninepercent解散，集体更博，为什么微博粉丝数却那么多
据报道，小米解散了Mi VR团队，但Facebook仍然支持Oculus Go,0,小米vr支持oculus吗,oculus ar ar vr vr都是小米的吗
成员年龄加起来260岁 全球最高龄爵士乐队将解散,0,全球最高龄爵士乐队成员年龄加起来260岁,全球最高龄爵士乐队解散了吗
大陆男团「NINE PERCENT」因选秀《偶像练习生》出道，成军进行一年半的限定男团活动，9成员包括蔡徐坤、陈立农、范丞丞、黄明昊、林彦俊、朱正廷、王子异、小鬼（王琳凯）、尤长靖，然而时光飞逝，一转眼就到了团体解散期限，6日官方也公布「毕业照」，让不少粉丝相当不舍。,0,王俊凯为什么退出《偶像练习生》，原因是因为时光飞逝，朱正廷，王琳凯，王琳凯,如何评价《偶像练习生》第二季第十期选秀《王琳凯，尤长靖，王俊杰》，时光飞逝
百分九解散后，月华七子海报也成“六子”，范丞丞确定解约单飞？,0,范丞丞离开月华七子，为何要解约？,范丞丞解散月华七子了吗？
10月6日，限定男团NINEPERCENT正式解散。,0,ninepercent解散了吗,ninepercent解散时间，ninepercent什么时候解散
以色列议会29日夜投票通过由以色列总理内塔尼亚胡领导的利库德集团提出的解散议会提案，决定重新举行议会选举。,0,以色列议会29日投票,以色列议会内塔尼亚
NINE PERCENT解散团综上线时间确定，演唱会时间公布，令人期待！,0,nine percent解散时间公布，演唱会时间公布，令人期待,nine percent解散团综公布，令人期待
红花会解散，福克斯向吴亦凡道歉，大张伟惹怒说唱圈,0,红花会解散，吴亦凡为什么不参加,红花会解散了吗？吴亦凡说吴亦凡是不是真
ninepercent解散之夜朱正廷哭了！还穿着特殊标志的衣服，有团魂,0,ninepercent解散之夜朱正廷的粉丝为什么会哭,朱正廷在ninepercent解散之夜中唱的歌叫什么？
一代人童年的回忆，小霸王游戏机团队解散了。,0,一代人童年的回忆，小霸王游戏机解散了,童年的回忆小霸王游戏机怎么样
就在10月6号凌晨的时候，Nine Percent在官方微博正式宣布解散了，而且也以这个团体为主要人物发布的综艺节目限定的记忆也公布了宣传片。,0,nine percent在官方微博宣布解散了，还会在发布什么节目吗,nine percent在微博上宣布解散为了了什么？
红花会解散，最心疼的不是PG ONE贝贝，而是从始至终一直低调的他,0,如何评价红花会解散，最心疼的不是pg one贝贝,红花会解散pgone贝贝，是因为他的老板吗
NINE PERCENT解散，扒扒那些解散后让人意难平的组合,0,nine percent的解散是不是就是解散,nine percent解散的那个组合叫什么?
绝地求生欧美遇冷，各大俱乐部宣布解散，比赛零零散散仅千人观看,0,绝地求生欧美遇冷，各大俱乐部宣布解散,绝地求生欧美俱乐部宣布解散，大家看好吗
昨日， 周洁琼所在的韩团PRISTIN宣告解散！PRISTIN成员中除了周洁琼、Yehana、裵成嬿以外，其他七人已全部与公司解约。,0,周洁琼所在韩团,周洁琼在韩团《
NPC解散！蔡徐坤，陈立农，范丞丞等纷纷发微博表达不舍：永远！,0,蔡徐坤陈立农等人纷纷发微博表达不舍：永远！,求助，陈立农，蔡徐坤，范丞丞，张学友的微博
谁能率先出圈？ninepercent解散 “C位”蔡徐坤稳居流量地位,0,谁能率先出圈，蔡徐坤解散c位李宗盛,ninepercent解散c位蔡徐坤为什么会成为最大的歌手？
NPC解散前改团名，惨遭吉尼斯官方婉拒，网友：垂死挣扎,0,npc解散前改团名惨遭吉尼斯官方婉拒，网友：垂死挣扎,npc解散前改团名惨遭吉尼斯官方婉拒：网友：垂死挣扎
自从陈羽凡风波事件后，就宣布退出娱乐圈，而曾经的羽泉组合，也随之解散，在接受采访的时候，胡海泉就表示：多希望那个真的不是你！,0,胡海泉陈羽凡退出娱乐圈，真的不是因为陈羽凡的事吗？,陈羽凡风波事件后，胡海泉宣布宣布退出，是因为什么？
羽泉解散后首次同出活动，却一个在台上一个在台下，令人唏嘘,0,羽泉解散后首次同出活动，却一个在台下，令人唏嘘,羽泉解散之后一个在台上一个在台下，却让人唏嘘
出道仅两年的韩国女团PRISTIN今天正式宣布了解散。此前成员朴施妍曾在去年退出面临解散传言，当时经纪公司曾否认。现在这个事情却得到了证实，确实是真的解散了，部分成员已经和所属社解约合约了！,0,韩国女团pristin出道两年宣布退出，朴施妍是否还会再次解散？,朴施妍已退出所有女团是否真的解约了？
消息称小霸王游戏机团队已于5月10日解散,0,小霸王游戏机团队解散了吗小霸王解散消息,小霸王游戏机解散了吗
说到Twins组合，那绝对是红极一时的少女组合，阿娇阿Sa虽然不是亲姐妹，但是却很像亲姐妹，不管是名字还是长相，都好像冥冥之中带着几丝的缘分，虽然之后组合解散，但是俩人的感情还是一如既往的亲密，加上现在都有了各自的好归宿，也是让喜欢她们很久的粉丝十分感到欣慰了。,0,twins阿sa是不是有一个好感情的少女组合，但是他们的关系还是像亲姐妹，,twins，阿娇阿sa的粉丝，她们的关系很好，但不是亲姐妹，是什么组合的缘分
球迷太猛了！国足世界杯的最大死敌战绩太差，足协被迫解散,0,国足世界杯的最大死敌，国足被解散的原因是什么?,球迷太猛，世界杯最大死敌是谁
准大学生能不能给高中生办辅导班？福建泉州“学霸”办班被解散了,0,高中学霸可以给高中的同学办辅导班吗,为什么学霸要让学霸在大学里面办理辅导班
NINEPERCENT是一个限定团只有18个月，在今年十月份就要解散了，其实在他们刚刚出道的时候就有消息传出会有团综，但一直等到了现在这个团综才被官宣，名字叫做《限定记忆》，确实这个名字很有含义，限定时间的组合，有着共同的回忆，而且也是有消息说这个团综会让NINEPERCENT回归舞台，做回最初的自己，以音乐制作人的身份出现，这个团综也是会一直记录着他们解散的最后一刻，相信等解散的时候粉丝们也是会激动不已和不舍吧。,0,《限定记忆》是一个什么团？其实在今年出道时候就有了这个团综，但是在这个团综,《限定记忆》中，其实在ninepercent有个团综叫《限定记忆》，为何还要解散？
NINE PERCENT正式解散！罕见合体拍毕业照成军1年半划句点,0,nine percent正式解散？,nine percent宣布成军是什么梗
陈志朋谈小虎队，解散之后几乎不联系！坦言：自己现在已经很红！,0,陈志朋谈小虎队解散之后几乎不联系,陈志朋解散小虎队后，他的粉丝为什么不见了
飞轮海为什么解散？炎亚纶：我们那么多误会，但没人出来帮忙,0,炎亚纶为什么离开飞轮海，却有那么多人讨论,炎亚纶为什么解散，却没有有那么多人来解决
大事件：cdc说唱会馆解散 大戏开始：第一幕,0,cdc说唱会馆解散大戏开始第一幕是什么歌,cdc说唱会馆解散大戏是什么时候
目前来说，办公室小野 团队已经解散回家，工作室也关门了，小野对于自己的未来工作也没有什么打算。,0,小野团队已经关门了，小野对于自,小野的工作室已经解散，小野是不
周洁琼所在组合pristin，出道仅两年就解散？部分成员已解除合约,0,周洁琼所在组合pristin，出道仅两年就解散？,周洁琼组合出道两年就解约？部分成员已解散
10月6日，NINEPERCENT正式解散!,0,ninepercent解散的时间是几月？,ninepercent什么时候解散
《偶像练习生》算得上是近几年选秀节目当中比较突出的一档，其中选秀出来的一批新生代艺人也都挺优秀的，他们都是粉丝喜欢的“大厂男孩”，在娱乐圈里男团的发展当中，以团体选秀出道的组合都没有特别火的，现在几乎是全能发展，选秀练习生都是唱跳兼具，前段时间的百分九少年就宣布解散了，其中范丞丞既是“百分九少年”当中的一员，又是“月华七子”当中的一员，这两个组合同属于一个公司，属于主流与分支的关系，百分九解散范丞丞也还有另外一个组合，然而在最近的消息当中，关于范丞丞单飞的事情也是各种议论。,0,《偶像练习生》中的偶像练习生都有谁？在娱乐圈里唱跳的很厉害？,偶像练习生是娱乐圈里面的偶像团体的发展中最成功的一部分，其中有一对新生代的
今日下午，据韩媒，出道仅两年的PRISTIN决定解散，除了周洁琼、金誉媛、裴成嬿 以外其余七人与公司解约。此前成员朴施妍曾在去年退出面临解散传言，当时经纪公司曾否认。PRISTIN在2016年6月以出道单曲碟《WE》出道，之后又发型了两张迷你专辑，中国艺人周洁琼就是该组合成员。而最搞笑的一点是同公司师姐团afterschool出道10年还在，After School算韩国少数的还在的二代女团,0,朴成媛在《we》出道后为什么被公司解散的中国艺人周洁琼还会退出？,韩国艺人朴施妍为什么解散，周洁琼和朴施妍在《we》中出道？
限定男团NPC还没干啥就要解散？阻挡国内偶像团体发展的真正原因,0,限定男团npc还没干啥就要解散？阻挡偶像团体发展的原因是什么？,限定男团npc还没干啥就要解散的真正因素是什么
不知不觉间，时间已经来到了10月10日，距离男子天团NINE PERCENT的解散已经过去4天了。,0,时间已经来到了10月10日，距离男子天团nine pe,时间已经到了，距离nine percent的解散已经有4
beyond的歌适合所有的人，年轻人听到的是激励，励志坚持。而一些中年的听到的则是回忆，怀念。然而就是这样一个在当时被所有人都看好的组合，却在2005年突然对我们宣布了解散。,0,beyond的歌适合所有人听，励志的是激励。而年轻人听到却是怀念，然而就是这样的,beyond的歌适合年轻人听，而年轻人听到的却是激励坚持。
红花会宣布正式解散 成员贝贝疑似直播剁手指 其账户被封,0,红花会宣布解散贝贝疑遭解散成员贝贝疑似剁手指其账户被封禁,红花会解散贝贝为什么不直播
GDLFMUSIC红花会官方微博发文称“至此，我们原地解散。,0,gdlfmusic红花会官方微博发文称至此，我们原地解散,gdlfmusic红花会官方微博发文称至此，我们原地解
NINEPERCENT举办告别演唱会 成员：不把解散当结束,0,ninepercent举办告别演唱会成员：不把解散当结束,ninepercent告别演唱会成员表
火箭少女101解散告别演唱会严重缩水，仅剩三场，地点正式公布！,0,火箭少女101解散演唱会为什么只有三场?,火箭少女101解散演唱会，是不是很难
8月6日，红花会正式宣布解散。,0,8月5日红花会宣布解散，为什么,今天晚上8月8号，红花会是不是要解散了？
NINE PERCENT迎来解散，陈立农未来可期，主演首部新电影即将上线,0,nine percent即将解散，陈立农将会参加哪些新电影？,nine percent迎来解散了吗，陈立农主演的新电影
可是在1991年的时候，陈志朋却选择了应征入伍，小虎队只能宣告暂时解散了。,0,陈志朋当时是否宣布应征入伍，小虎队是不是就要解散了？,小虎队宣布应征入伍，为什么陈志朋却选择应征入伍
NPC解散，TFBOYS单飞，内地男团要摆脱发展困境，还有很长的路走,0,内地男团要摆脱发展困境，tfboys还有很长的路走吗,tfboys单飞，内地男团要摆脱发展困境，还有很长的
NPC于10月解散，演唱会门票出新花样，堪比高考现场？,0,npc解散演唱会，门票出新花样，堪称高考现场？,npc解散，演唱会门票出新花样？
